Customer ID,Category,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Year_x,Month,Weekday,Payment Method Encoded,Location Encoded,Cat_Fitness,Cat_Food,Cat_Friend Activities,Cat_Gifts,Cat_Groceries,Cat_Hobbies,Cat_Housing and Utilities,Cat_Medical/Dental,Cat_Personal Hygiene,Cat_Shopping,Cat_Subscriptions,Cat_Transportation,Cat_Travel,Country,Expenditure_Per_Capita,Year_y,Spending_Difference
CUST_0174,Groceries,Fruits,5,3.83,19.14,Debit Card,In-store,2023-05-19,2023,5,Friday,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,United States,43931,2021,-43911.86
CUST_0084,Fitness,Workout Equipment,5,382.98,1914.91,Debit Card,In-store,2023-01-22,2023,1,Sunday,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-42016.09
CUST_0056,Gifts,Jewelry,2,209.74,419.48,Credit Card,In-store,2023-11-17,2023,11,Friday,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43511.52
CUST_0179,Gifts,Jewelry,4,413.92,1655.7,Credit Card,Mobile App,2024-12-20,2024,12,Friday,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,United States,43931,2021,-42275.3
CUST_0098,Hobbies,Crochet Supplies,5,10.94,54.72,Debit Card,In-store,2023-08-22,2023,8,Tuesday,2,0,False,False,False,False,False,True,False,False,False,False,False,False,False,United States,43931,2021,-43876.28
CUST_0007,Travel,Taxi/Uber,1,11.82,11.82,Digital Wallet,In-store,2024-09-04,2024,9,Wednesday,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,United States,43931,2021,-43919.18
CUST_0120,Subscriptions,Gym Membership,1,39.35,39.35,Cash,Online,2024-12-12,2024,12,Thursday,0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43891.65
CUST_0189,Groceries,Fruits,3,7.02,21.07,Credit Card,Online,2025-01-12,2025,1,Sunday,1,2,False,False,False,False,True,False,False,False,False,False,False,False,False,United States,43931,2021,-43909.93
CUST_0063,Transportation,Gas,1,47.57,47.57,Credit Card,Online,2025-01-10,2025,1,Friday,1,2,False,False,False,False,False,False,False,False,False,False,False,True,False,United States,43931,2021,-43883.43
CUST_0022,Fitness,Personal Trainer,1,188.9,188.9,Credit Card,Online,2023-02-19,2023,2,Sunday,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43742.1
CUST_0144,Gifts,Flowers,5,28.55,142.76,Digital Wallet,Online,2023-04-18,2023,4,Tuesday,3,2,False,False,False,True,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43788.24
CUST_0058,Friend Activities,Concert Tickets,1,98.95,98.95,Cash,In-store,2024-11-21,2024,11,Thursday,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43832.05
CUST_0107,Medical/Dental,Medicine,1,648.85,648.85,Digital Wallet,Online,2024-06-19,2024,6,Wednesday,3,2,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43282.15
CUST_0113,Transportation,Public Transit,1,7.05,7.05,Debit Card,In-store,2023-03-30,2023,3,Thursday,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,United States,43931,2021,-43923.95
CUST_0141,Hobbies,Books,2,22.15,44.31,Debit Card,In-store,2023-07-13,2023,7,Thursday,2,0,False,False,False,False,False,True,False,False,False,False,False,False,False,United States,43931,2021,-43886.69
CUST_0014,Travel,Taxi/Uber,1,21.57,21.57,Credit Card,In-store,2023-07-21,2023,7,Friday,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,United States,43931,2021,-43909.43
CUST_0195,Groceries,Milk,1,4.76,4.76,Cash,Mobile App,2025-01-03,2025,1,Friday,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,United States,43931,2021,-43926.24
CUST_0194,Gifts,Gift Cards,4,67.35,269.41,Digital Wallet,In-store,2024-03-17,2024,3,Sunday,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43661.59
CUST_0174,Medical/Dental,Medicine,1,206.51,206.51,Credit Card,In-store,2023-08-21,2023,8,Monday,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43724.49
CUST_0182,Transportation,Gas,1,45.3,45.3,Cash,Mobile App,2024-04-29,2024,4,Monday,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,United States,43931,2021,-43885.7
CUST_0131,Hobbies,Video Games,3,29.03,87.1,Debit Card,Mobile App,2024-09-22,2024,9,Sunday,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,United States,43931,2021,-43843.9
CUST_0195,Subscriptions,Gym Membership,1,33.76,33.76,Cash,Mobile App,2023-01-05,2023,1,Thursday,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43897.24
CUST_0094,Medical/Dental,Medicine,1,587.31,587.31,Debit Card,Mobile App,2023-10-14,2023,10,Saturday,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43343.69
CUST_0088,Fitness,Workout Equipment,4,104.24,416.94,Debit Card,Mobile App,2024-12-27,2024,12,Friday,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43514.06
CUST_0074,Personal Hygiene,Shampoo,4,8.94,35.74,Debit Card,Online,2024-11-11,2024,11,Monday,2,2,False,False,False,False,False,False,False,False,True,False,False,False,False,United States,43931,2021,-43895.26
CUST_0098,Shopping,Clothes,1,28.83,28.83,Cash,In-store,2024-06-24,2024,6,Monday,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,United States,43931,2021,-43902.17
CUST_0121,Subscriptions,Magazine,1,11.36,11.36,Cash,In-store,2024-11-13,2024,11,Wednesday,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43919.64
CUST_0085,Subscriptions,Magazine,1,8.63,8.63,Debit Card,Online,2023-08-02,2023,8,Wednesday,2,2,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43922.37
CUST_0068,Transportation,Car Repair,1,675.76,675.76,Credit Card,Mobile App,2023-12-03,2023,12,Sunday,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,United States,43931,2021,-43255.24
CUST_0037,Medical/Dental,Medicine,1,201.4,201.4,Digital Wallet,Mobile App,2023-08-29,2023,8,Tuesday,3,1,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43729.6
CUST_0014,Medical/Dental,Dentist Visit,1,409.35,409.35,Cash,In-store,2024-04-13,2024,4,Saturday,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43521.65
CUST_0126,Friend Activities,Concert Tickets,2,136.9,273.81,Debit Card,Online,2024-11-02,2024,11,Saturday,2,2,False,False,True,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43657.19
CUST_0154,Hobbies,Crochet Supplies,4,44.83,179.32,Cash,Online,2024-08-21,2024,8,Wednesday,0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,United States,43931,2021,-43751.68
CUST_0103,Fitness,Workout Equipment,1,143.0,143.0,Cash,In-store,2024-04-02,2024,4,Tuesday,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43788.0
CUST_0152,Subscriptions,Gym Membership,1,62.5,62.5,Debit Card,In-store,2024-04-03,2024,4,Wednesday,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43868.5
CUST_0087,Hobbies,Books,2,19.5,38.99,Credit Card,In-store,2023-02-04,2023,2,Saturday,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,United States,43931,2021,-43892.01
CUST_0114,Medical/Dental,Doctor Visit,1,560.94,560.94,Debit Card,Online,2023-10-19,2023,10,Thursday,2,2,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43370.06
CUST_0026,Friend Activities,Dinner with Friends,1,33.52,33.52,Cash,Mobile App,2024-07-20,2024,7,Saturday,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43897.48
CUST_0073,Housing and Utilities,Rent,1,4414.02,4414.02,Debit Card,In-store,2023-07-02,2023,7,Sunday,2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,United States,43931,2021,-39516.979999999996
CUST_0063,Personal Hygiene,Skin Care Products,5,798.7,3993.48,Cash,Online,2023-01-25,2023,1,Wednesday,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,United States,43931,2021,-39937.52
CUST_0093,Gifts,Gift Cards,4,92.37,369.48,Digital Wallet,Online,2023-02-11,2023,2,Saturday,3,2,False,False,False,True,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43561.52
CUST_0011,Medical/Dental,Dentist Visit,1,101.7,101.7,Debit Card,Online,2023-03-17,2023,3,Friday,2,2,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43829.3
CUST_0174,Food,Restaurant Meal,3,70.55,211.64,Digital Wallet,In-store,2024-02-10,2024,2,Saturday,3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43719.36
CUST_0083,Medical/Dental,Doctor Visit,1,841.52,841.52,Cash,Mobile App,2023-12-05,2023,12,Tuesday,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43089.48
CUST_0017,Groceries,Chicken,1,15.05,15.05,Debit Card,In-store,2023-04-02,2023,4,Sunday,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,United States,43931,2021,-43915.95
CUST_0110,Personal Hygiene,Skin Care Products,2,238.03,476.06,Credit Card,Online,2023-10-21,2023,10,Saturday,1,2,False,False,False,False,False,False,False,False,True,False,False,False,False,United States,43931,2021,-43454.94
CUST_0050,Friend Activities,Dinner with Friends,2,81.49,162.97,Cash,In-store,2024-01-31,2024,1,Wednesday,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43768.03
CUST_0117,Subscriptions,Gym Membership,1,52.04,52.04,Debit Card,In-store,2023-03-08,2023,3,Wednesday,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43878.96
CUST_0151,Personal Hygiene,Skin Care Products,2,321.22,642.44,Digital Wallet,Online,2023-07-31,2023,7,Monday,3,2,False,False,False,False,False,False,False,False,True,False,False,False,False,United States,43931,2021,-43288.56
CUST_0002,Housing and Utilities,Gas Bill,1,138.41,138.41,Digital Wallet,Mobile App,2023-11-14,2023,11,Tuesday,3,1,False,False,False,False,False,False,True,False,False,False,False,False,False,United States,43931,2021,-43792.59
CUST_0034,Shopping,Car,5,59480.68,297403.4,Digital Wallet,Mobile App,2023-11-24,2023,11,Friday,3,1,False,False,False,False,False,False,False,False,False,True,False,False,False,United States,43931,2021,253472.40000000002
CUST_0050,Hobbies,Art Supplies,3,86.47,259.42,Debit Card,In-store,2024-12-16,2024,12,Monday,2,0,False,False,False,False,False,True,False,False,False,False,False,False,False,United States,43931,2021,-43671.58
CUST_0181,Fitness,Yoga Class,3,21.74,65.21,Credit Card,Mobile App,2023-09-17,2023,9,Sunday,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43865.79
CUST_0100,Personal Hygiene,Shampoo,1,7.51,7.51,Digital Wallet,In-store,2023-01-27,2023,1,Friday,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,United States,43931,2021,-43923.49
CUST_0162,Medical/Dental,Dentist Visit,1,167.01,167.01,Credit Card,Mobile App,2024-08-16,2024,8,Friday,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43763.99
CUST_0022,Personal Hygiene,Skin Care Products,1,576.82,576.82,Cash,In-store,2024-08-22,2024,8,Thursday,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,United States,43931,2021,-43354.18
CUST_0179,Hobbies,Art Supplies,2,31.87,63.74,Credit Card,Mobile App,2023-05-22,2023,5,Monday,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,United States,43931,2021,-43867.26
CUST_0194,Groceries,Milk,1,2.02,2.02,Credit Card,In-store,2025-01-12,2025,1,Sunday,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,United States,43931,2021,-43928.98
CUST_0191,Medical/Dental,Dentist Visit,1,317.74,317.74,Digital Wallet,In-store,2023-02-21,2023,2,Tuesday,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43613.26
CUST_0086,Gifts,Jewelry,2,479.26,958.51,Digital Wallet,In-store,2023-08-24,2023,8,Thursday,3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,United States,43931,2021,-42972.49
CUST_0143,Hobbies,Books,1,24.92,24.92,Debit Card,Online,2024-11-24,2024,11,Sunday,2,2,False,False,False,False,False,True,False,False,False,False,False,False,False,United States,43931,2021,-43906.08
CUST_0123,Travel,Taxi/Uber,1,44.21,44.21,Debit Card,In-store,2024-04-04,2024,4,Thursday,2,0,False,False,False,False,False,False,False,False,False,False,False,False,True,United States,43931,2021,-43886.79
CUST_0048,Personal Hygiene,Soap,4,3.44,13.76,Digital Wallet,In-store,2023-05-29,2023,5,Monday,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,United States,43931,2021,-43917.24
CUST_0098,Personal Hygiene,Shampoo,5,10.22,51.08,Cash,Online,2024-10-03,2024,10,Thursday,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,United States,43931,2021,-43879.92
CUST_0023,Shopping,Clothes,1,127.92,127.92,Debit Card,Mobile App,2023-05-25,2023,5,Thursday,2,1,False,False,False,False,False,False,False,False,False,True,False,False,False,United States,43931,2021,-43803.08
CUST_0018,Groceries,Milk,4,1.59,6.37,Debit Card,In-store,2023-07-30,2023,7,Sunday,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,United States,43931,2021,-43924.63
CUST_0150,Subscriptions,Magazine,1,11.15,11.15,Debit Card,Mobile App,2023-02-15,2023,2,Wednesday,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43919.85
CUST_0190,Medical/Dental,Doctor Visit,1,953.68,953.68,Cash,Mobile App,2023-07-23,2023,7,Sunday,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-42977.32
CUST_0170,Medical/Dental,Doctor Visit,1,398.85,398.85,Credit Card,Mobile App,2024-12-26,2024,12,Thursday,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43532.15
CUST_0089,Subscriptions,Magazine,1,8.94,8.94,Cash,Online,2023-11-10,2023,11,Friday,0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43922.06
CUST_0200,Food,Coffee,3,2.02,6.07,Credit Card,Mobile App,2024-11-06,2024,11,Wednesday,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43924.93
CUST_0096,Food,Fast Food,4,19.27,77.09,Digital Wallet,Mobile App,2023-11-19,2023,11,Sunday,3,1,False,True,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43853.91
CUST_0117,Food,Coffee,3,6.08,18.25,Debit Card,Mobile App,2024-11-11,2024,11,Monday,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43912.75
CUST_0087,Hobbies,Art Supplies,1,74.54,74.54,Cash,In-store,2024-04-03,2024,4,Wednesday,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,United States,43931,2021,-43856.46
CUST_0001,Subscriptions,Streaming Service,1,11.92,11.92,Debit Card,Online,2023-03-13,2023,3,Monday,2,2,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43919.08
CUST_0186,Gifts,Kids Games,2,61.61,123.23,Digital Wallet,Online,2024-11-07,2024,11,Thursday,3,2,False,False,False,True,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43807.77
CUST_0045,Medical/Dental,Medicine,1,728.47,728.47,Digital Wallet,Mobile App,2024-03-05,2024,3,Tuesday,3,1,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43202.53
CUST_0044,Personal Hygiene,Soap,3,7.77,23.3,Digital Wallet,In-store,2023-04-06,2023,4,Thursday,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,United States,43931,2021,-43907.7
CUST_0117,Fitness,Yoga Class,1,24.68,24.68,Digital Wallet,In-store,2023-07-27,2023,7,Thursday,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43906.32
CUST_0178,Personal Hygiene,Soap,3,7.89,23.66,Credit Card,Online,2023-01-27,2023,1,Friday,1,2,False,False,False,False,False,False,False,False,True,False,False,False,False,United States,43931,2021,-43907.34
CUST_0153,Subscriptions,Gym Membership,1,68.75,68.75,Credit Card,Mobile App,2024-02-01,2024,2,Thursday,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43862.25
CUST_0099,Housing and Utilities,Rent,1,4290.99,4290.99,Digital Wallet,Online,2024-07-29,2024,7,Monday,3,2,False,False,False,False,False,False,True,False,False,False,False,False,False,United States,43931,2021,-39640.01
CUST_0043,Shopping,Shoes,2,106.81,213.61,Debit Card,Online,2024-08-31,2024,8,Saturday,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,United States,43931,2021,-43717.39
CUST_0111,Transportation,Gas,1,37.6,37.6,Cash,Mobile App,2023-02-07,2023,2,Tuesday,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,United States,43931,2021,-43893.4
CUST_0009,Personal Hygiene,Shampoo,5,7.82,39.1,Cash,In-store,2023-05-09,2023,5,Tuesday,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,United States,43931,2021,-43891.9
CUST_0168,Housing and Utilities,Gas Bill,1,184.39,184.39,Credit Card,Mobile App,2024-02-25,2024,2,Sunday,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,United States,43931,2021,-43746.61
CUST_0001,Medical/Dental,Doctor Visit,1,730.11,730.11,Debit Card,Online,2023-07-28,2023,7,Friday,2,2,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43200.89
CUST_0162,Gifts,Jewelry,5,156.69,783.44,Credit Card,In-store,2023-01-24,2023,1,Tuesday,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43147.56
CUST_0094,Travel,Plane Ticket,1,229.58,229.58,Credit Card,Online,2024-06-21,2024,6,Friday,1,2,False,False,False,False,False,False,False,False,False,False,False,False,True,United States,43931,2021,-43701.42
CUST_0037,Transportation,Public Transit,1,6.96,6.96,Debit Card,In-store,2023-09-16,2023,9,Saturday,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,United States,43931,2021,-43924.04
CUST_0025,Housing and Utilities,Rent,1,2132.56,2132.56,Cash,Online,2023-10-30,2023,10,Monday,0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,United States,43931,2021,-41798.44
CUST_0101,Subscriptions,Gym Membership,1,35.55,35.55,Credit Card,Online,2024-07-04,2024,7,Thursday,1,2,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43895.45
CUST_0034,Travel,Hotel Stay,1,506.67,506.67,Cash,In-store,2024-06-16,2024,6,Sunday,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,United States,43931,2021,-43424.33
CUST_0163,Groceries,Bread,3,2.46,7.39,Cash,Online,2024-05-01,2024,5,Wednesday,0,2,False,False,False,False,True,False,False,False,False,False,False,False,False,United States,43931,2021,-43923.61
CUST_0053,Travel,Taxi/Uber,1,46.23,46.23,Cash,Mobile App,2023-02-16,2023,2,Thursday,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,United States,43931,2021,-43884.77
CUST_0188,Friend Activities,Movie Tickets,2,12.37,24.74,Digital Wallet,Online,2023-08-19,2023,8,Saturday,3,2,False,False,True,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43906.26
CUST_0024,Gifts,Gift Cards,1,34.93,34.93,Cash,Mobile App,2025-01-02,2025,1,Thursday,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43896.07
CUST_0053,Fitness,Workout Equipment,4,482.18,1928.71,Debit Card,Mobile App,2023-07-20,2023,7,Thursday,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-42002.29
CUST_0063,Personal Hygiene,Shampoo,5,10.14,50.68,Debit Card,Mobile App,2023-07-24,2023,7,Monday,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,United States,43931,2021,-43880.32
CUST_0067,Subscriptions,Magazine,1,13.67,13.67,Credit Card,In-store,2024-07-18,2024,7,Thursday,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43917.33
CUST_0040,Medical/Dental,Dentist Visit,1,273.36,273.36,Debit Card,In-store,2023-10-24,2023,10,Tuesday,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43657.64
CUST_0071,Subscriptions,Streaming Service,1,14.87,14.87,Digital Wallet,In-store,2024-02-22,2024,2,Thursday,3,0,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43916.13
CUST_0182,Housing and Utilities,Electricity Bill,1,187.13,187.13,Cash,Mobile App,2023-07-26,2023,7,Wednesday,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,United States,43931,2021,-43743.87
CUST_0116,Subscriptions,Magazine,1,7.2,7.2,Debit Card,In-store,2023-07-09,2023,7,Sunday,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43923.8
CUST_0045,Fitness,Yoga Class,2,25.7,51.41,Digital Wallet,Mobile App,2025-01-13,2025,1,Monday,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43879.59
CUST_0037,Personal Hygiene,Skin Care Products,2,753.69,1507.38,Cash,Online,2024-05-15,2024,5,Wednesday,0,2,False,False,False,False,False,False,False,False,True,False,False,False,False,United States,43931,2021,-42423.62
CUST_0196,Groceries,Snacks,1,11.62,11.62,Digital Wallet,Mobile App,2023-08-06,2023,8,Sunday,3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,United States,43931,2021,-43919.38
CUST_0064,Hobbies,Books,4,48.8,195.19,Digital Wallet,Online,2023-09-20,2023,9,Wednesday,3,2,False,False,False,False,False,True,False,False,False,False,False,False,False,United States,43931,2021,-43735.81
CUST_0064,Shopping,Clothes,2,59.15,118.31,Digital Wallet,In-store,2024-03-23,2024,3,Saturday,3,0,False,False,False,False,False,False,False,False,False,True,False,False,False,United States,43931,2021,-43812.69
CUST_0042,Friend Activities,Concert Tickets,2,80.23,160.46,Digital Wallet,Online,2024-09-30,2024,9,Monday,3,2,False,False,True,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43770.54
CUST_0088,Hobbies,Books,5,33.21,166.04,Digital Wallet,Mobile App,2023-12-21,2023,12,Thursday,3,1,False,False,False,False,False,True,False,False,False,False,False,False,False,United States,43931,2021,-43764.96
CUST_0068,Personal Hygiene,Skin Care Products,3,625.5,1876.5,Digital Wallet,Mobile App,2024-03-26,2024,3,Tuesday,3,1,False,False,False,False,False,False,False,False,True,False,False,False,False,United States,43931,2021,-42054.5
CUST_0003,Shopping,Clothes,1,36.51,36.51,Digital Wallet,In-store,2024-05-25,2024,5,Saturday,3,0,False,False,False,False,False,False,False,False,False,True,False,False,False,United States,43931,2021,-43894.49
CUST_0075,Shopping,Electronics,1,666.99,666.99,Credit Card,Online,2024-05-26,2024,5,Sunday,1,2,False,False,False,False,False,False,False,False,False,True,False,False,False,United States,43931,2021,-43264.01
CUST_0115,Subscriptions,Magazine,1,8.85,8.85,Debit Card,Online,2024-02-03,2024,2,Saturday,2,2,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43922.15
CUST_0172,Transportation,Gas,1,47.05,47.05,Digital Wallet,In-store,2024-12-01,2024,12,Sunday,3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,United States,43931,2021,-43883.95
CUST_0179,Subscriptions,Gym Membership,1,58.44,58.44,Debit Card,In-store,2023-03-26,2023,3,Sunday,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43872.56
CUST_0099,Travel,Hotel Stay,1,155.86,155.86,Debit Card,Mobile App,2024-04-10,2024,4,Wednesday,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,United States,43931,2021,-43775.14
CUST_0107,Food,Fast Food,5,12.15,60.74,Credit Card,Mobile App,2024-04-16,2024,4,Tuesday,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43870.26
CUST_0032,Friend Activities,Concert Tickets,4,92.1,368.42,Cash,Mobile App,2023-01-15,2023,1,Sunday,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43562.58
CUST_0060,Hobbies,Crochet Supplies,5,25.39,126.95,Digital Wallet,Online,2023-08-21,2023,8,Monday,3,2,False,False,False,False,False,True,False,False,False,False,False,False,False,United States,43931,2021,-43804.05
CUST_0084,Hobbies,Art Supplies,1,12.27,12.27,Debit Card,Mobile App,2023-05-09,2023,5,Tuesday,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,United States,43931,2021,-43918.73
CUST_0021,Housing and Utilities,Water Bill,1,64.8,64.8,Cash,Online,2024-04-20,2024,4,Saturday,0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,United States,43931,2021,-43866.2
CUST_0035,Medical/Dental,Dentist Visit,1,459.54,459.54,Debit Card,Mobile App,2023-04-08,2023,4,Saturday,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43471.46
CUST_0047,Housing and Utilities,Electricity Bill,1,87.95,87.95,Digital Wallet,Online,2024-09-10,2024,9,Tuesday,3,2,False,False,False,False,False,False,True,False,False,False,False,False,False,United States,43931,2021,-43843.05
CUST_0181,Friend Activities,Concert Tickets,2,135.69,271.38,Credit Card,Online,2023-08-25,2023,8,Friday,1,2,False,False,True,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43659.62
CUST_0103,Medical/Dental,Medicine,1,58.08,58.08,Cash,In-store,2023-01-22,2023,1,Sunday,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43872.92
CUST_0155,Medical/Dental,Dentist Visit,1,420.23,420.23,Digital Wallet,Online,2024-07-05,2024,7,Friday,3,2,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43510.77
CUST_0135,Food,Coffee,3,5.35,16.06,Debit Card,Mobile App,2024-06-22,2024,6,Saturday,2,1,False,True,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43914.94
CUST_0050,Personal Hygiene,Skin Care Products,3,255.19,765.57,Debit Card,Mobile App,2023-02-18,2023,2,Saturday,2,1,False,False,False,False,False,False,False,False,True,False,False,False,False,United States,43931,2021,-43165.43
CUST_0020,Housing and Utilities,Water Bill,1,48.94,48.94,Cash,In-store,2023-07-05,2023,7,Wednesday,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,United States,43931,2021,-43882.06
CUST_0058,Housing and Utilities,Gas Bill,1,62.34,62.34,Cash,Mobile App,2023-09-10,2023,9,Sunday,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,United States,43931,2021,-43868.66
CUST_0171,Housing and Utilities,Electricity Bill,1,74.24,74.24,Cash,Online,2024-05-03,2024,5,Friday,0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,United States,43931,2021,-43856.76
CUST_0139,Subscriptions,Magazine,1,8.37,8.37,Credit Card,In-store,2023-09-13,2023,9,Wednesday,1,0,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43922.63
